Wall time,Step,Value
1713901405.920476,2641920,1521.0
1713901408.579366,2644480,309.0
1713901411.5672438,2647040,308.0
1713901414.6931162,2649600,310.0
1713901417.5150013,2652160,305.0
1713901420.1598942,2654720,305.0
1713901422.979777,2657280,1435.0
1713901425.84266,2659840,1515.0
1713901428.5475502,2662400,1440.0
1713901431.3084376,2664960,303.0
1713901434.0413258,2667520,681.0
1713901436.945206,2670080,1525.0
1713901439.8320901,2672640,307.0
1713901442.7889686,2675200,1419.0
1713901445.767845,2677760,704.0
1713901448.6597276,2680320,1408.0
1713901451.3666167,2682880,314.0
1713901454.1875007,2685440,1958.0
1713901457.19038,2688000,1433.0
1713901459.954265,2690560,712.0
1713901462.7631495,2693120,898.0
1713901465.3680432,2695680,722.0
1713901468.199928,2698240,1794.0
1713901470.8648186,2700800,1669.0
1713901473.8566976,2703360,1782.0
1713901476.8385742,2705920,1793.0
1713901479.529464,2708480,722.0
1713901482.2073548,2711040,2469.0
1713901484.9272435,2713600,1537.0
1713901487.7131298,2716160,1537.0
1713901490.5050154,2718720,2468.0
1713901493.4868941,2721280,1516.0
1713901496.236781,2723840,1436.0
1713901498.9576705,2726400,1424.0
1713901501.7025583,2728960,306.0
1713901504.687436,2731520,315.0
1713901507.4373238,2734080,1415.0
1713901510.342204,2736640,313.0
1713901512.9700966,2739200,1423.0
1713901515.5669901,2741760,1963.0
1713901518.2138834,2744320,1426.0
1713901520.7997763,2746880,2754.0
1713901523.3876705,2749440,680.0
1713901526.0895593,2752000,313.0
1713901528.7174537,2754560,1413.0
1713901531.2863476,2757120,689.0
1713901533.987239,2759680,1429.0
1713901536.6311288,2762240,296.0
1713901539.2680206,2764800,2481.0
1713901541.8569152,2767360,1416.0
1713901544.4578085,2769920,1417.0
1713901547.0827022,2772480,1959.0
1713901549.6855948,2775040,1957.0
1713901552.2484903,2777600,1417.0
1713901554.8583841,2780160,898.0
1713901557.4672766,2782720,1798.0
1713901560.07317,2785280,2025.0
1713901562.6500647,2787840,2785.0
1713901565.4359517,2790400,308.0
1713901568.0648434,2792960,1131.0
1713901570.757733,2795520,2470.0
1713901573.386626,2798080,1421.0
1713901576.011518,2800640,867.0
1713901578.5994122,2803200,307.0
1713901581.1993058,2805760,1962.0
1713901583.811199,2808320,2024.0
1713901586.4060955,2810880,708.0
1713901588.9649885,2813440,695.0
1713901591.5808814,2816000,1127.0
1713901594.3657675,2818560,1127.0
1713901597.0686564,2821120,1424.0
1713901599.6305525,2823680,1423.0
1713901602.2774441,2826240,1415.0
1713901604.843339,2828800,1408.0
1713901610.0551255,2833920,2027.0
1713901612.62902,2836480,1420.0
1713901615.2069163,2839040,1785.0
1713901617.77281,2841600,1424.0
1713901620.4007027,2844160,1521.0
1713901623.0715933,2846720,1128.0
1713901625.8984783,2849280,1965.0
1713901628.4613743,2851840,1414.0
1713901631.1592622,2854400,2471.0
1713901633.8241549,2856960,1415.0
1713901636.4360466,2859520,1803.0
1713901638.9729433,2862080,3161.0
1713901641.565837,2864640,304.0
1713901644.18273,2867200,840.0
1713901646.774624,2869760,304.0
1713901649.300521,2872320,1417.0
1713901651.9424133,2874880,692.0
1713901654.7742968,2877440,1505.0
1713901657.3901896,2880000,713.0
1713901659.9610844,2882560,1415.0
1713901662.6339753,2885120,1414.0
1713901665.45486,2887680,1414.0
1713901668.5707352,2890240,1414.0
1713901671.58561,2892800,1411.0
1713901674.2545006,2895360,1136.0
1713901677.0513852,2897920,1408.0
1713901679.8232722,2900480,1416.0
1713901682.577161,2903040,1434.0
1713901685.9340231,2905600,898.0
1713901688.8589027,2908160,1415.0
1713901691.6347892,2910720,841.0
1713901694.2876809,2913280,1803.0
1713901696.9595723,2915840,898.0
1713901699.965451,2918400,1801.0
1713901703.0083246,2920960,302.0
1713901705.8502078,2923520,2760.0
1713901708.8170886,2926080,1416.0
1713901711.9459586,2928640,1424.0
1713901715.1008291,2931200,1950.0
1713901717.8367193,2933760,1437.0
1713901721.080587,2936320,1960.0
1713901724.2854538,2938880,827.0
1713901726.9133482,2941440,297.0
1713901729.563239,2944000,1797.0
1713901732.534116,2946560,1798.0
1713901735.2980027,2949120,1411.0
1713901738.2228837,2951680,2749.0
1713901740.8887753,2954240,1436.0
1713901743.5396662,2956800,2022.0
1713901746.4795458,2959360,1788.0
1713901749.2494326,2961920,2763.0
1713901752.0553179,2964480,1150.0
1713901754.8272045,2967040,299.0
1713901757.4790962,2969600,2027.0
1713901760.160987,2972160,821.0
1713901762.7988791,2974720,820.0
1713901765.5167673,2977280,1948.0
1713901768.3236523,2979840,1527.0
1713901771.1305375,2982400,1416.0
1713901773.9544232,2984960,1517.0
1713901777.223288,2987520,1784.0
1713901780.2141674,2990080,708.0
1713901783.0050533,2992640,2025.0
1713901785.9089334,2995200,2466.0
1713901788.664822,2997760,1673.0
1713901791.7906933,3000320,1127.0
1713901794.814569,3002880,2756.0
